Pokemon1,Pokemon2,Winrate_Together,Avg_Base_Winrate,Synergy_Delta,Sample_Size
Magmar,Celebi,69.67,61.12,8.55,270
Slowbro,Celebi,69.93,61.39,8.54,270
Slowpoke,Electabuzz,59.53,51.01,8.52,81
Ninetales,Celebi,69.07,60.55,8.52,263
Magby,Vaporeon,59.96,51.44,8.52,77
Jolteon,Suicune,69.47,61.0,8.48,301
Pikachu,Charmeleon,60.74,52.26,8.48,133
Porygon2,Dugtrio,60.93,52.47,8.46,141
Flaaffy,Scyther,62.18,53.73,8.45,345
Loudred,Feraligatr,63.99,55.55,8.45,83
Graveler,Scizor,62.63,54.2,8.43,249
Flygon,Raikou,67.32,58.88,8.43,270
Sandslash,Suicune,65.98,57.56,8.42,317
Charizard,Flygon,65.51,57.09,8.42,288
Blaziken,Blastoise,65.16,56.77,8.4,69
Eevee,Exploud,58.7,50.31,8.39,68
Meganium,Plusle,63.02,54.63,8.39,213
Cubone,Jolteon,58.52,50.13,8.39,158
Sunkern,Exploud,57.79,49.43,8.36,67
Cubone,Crobat,57.48,49.14,8.34,138
Flaaffy,Pidgeot,65.52,57.2,8.33,276
Exploud,Charizard,67.12,58.8,8.33,334
Growlithe,Lugia,65.73,57.41,8.32,258
Phanpy,Ninetales,57.15,48.84,8.31,72
Eevee,Electabuzz,57.0,48.69,8.31,64
Steelix,Lugia,63.95,55.65,8.3,244
Minun,Scyther,61.36,53.08,8.28,54
Onix,Electabuzz,57.38,49.11,8.28,141
Magnemite,Blissey,59.11,50.83,8.28,51
Marowak,Lugia,65.59,57.31,8.28,274
Blissey,Raikou,66.66,58.39,8.27,252
Bulbasaur,Ivysaur,60.0,51.73,8.27,76
Numel,Xatu,60.88,52.62,8.26,69
Loudred,Ninetales,61.53,53.3,8.23,150
Electrike,Lugia,65.3,57.07,8.23,284
Magneton,Lugia,64.54,56.31,8.23,267
Loudred,Manectric,63.86,55.64,8.23,64
Trapinch,Scyther,58.32,50.11,8.22,53
Charizard,Fearow,66.94,58.73,8.21,355
Porygon2,Ninetales,60.53,52.34,8.19,119
Psyduck,Sceptile,56.73,48.54,8.19,75
Mudkip,Loudred,59.25,51.05,8.19,80
Magnemite,Manectric,58.77,50.59,8.18,62
Loudred,Golbat,66.63,58.46,8.17,194
Meganium,Sceptile,64.47,56.3,8.17,63
Sunflora,Scyther,58.99,50.84,8.16,63
Pikachu,Mantine,59.66,51.5,8.16,159
Treecko,Ivysaur,57.72,49.57,8.15,84
Bayleef,Exploud,62.26,54.12,8.15,81
Chansey,Fearow,57.0,48.86,8.15,72
Magnemite,Magmar,56.97,48.83,8.15,152
Vulpix,Magmar,54.05,45.91,8.14,74
Sunflora,Electabuzz,58.41,50.28,8.13,143
Chikorita,Loudred,59.97,51.86,8.12,75
Raikou,Vileplume,64.07,55.95,8.12,283
Totodile,Swampert,57.46,49.35,8.11,87
Mantine,Blastoise,64.22,56.12,8.1,75
Hoothoot,Blastoise,58.05,49.97,8.09,67
Noctowl,Suicune,66.33,58.24,8.09,296
Scyther,Groudon,64.66,56.58,8.08,271
Loudred,Meganium,66.49,58.42,8.07,227
Gyarados,Celebi,74.22,66.15,8.07,297
Tauros,Moltres,65.35,57.27,8.07,289
Ponyta,Blissey,61.18,53.12,8.06,74
Skarmory,Lugia,67.14,59.08,8.06,240
Larvitar,Electabuzz,56.79,48.74,8.05,79
Onix,Blastoise,58.51,50.47,8.04,62
Slakoth,Ponyta,57.31,49.28,8.03,73
Whismur,Exeggutor,56.64,48.61,8.03,84
Scizor,Pidgeot,70.48,62.45,8.03,266
Snorlax,Scizor,63.84,55.83,8.02,277
Meganium,Scyther,64.39,56.38,8.02,71
Mudkip,Swampert,55.99,47.97,8.01,81
Golem,Suicune,65.3,57.29,8.01,287
Combusken,Pikachu,60.66,52.66,8.0,353
Whismur,Blaziken,61.54,53.53,8.0,178
Snorlax,Suicune,66.33,58.33,8.0,283
Voltorb,Donphan,58.71,50.72,7.99,129
Meganium,Blaziken,65.36,57.37,7.99,244
Growlithe,Suicune,65.19,57.2,7.99,287
Meowth,Vaporeon,52.36,44.37,7.99,80
Fearow,Groudon,65.56,57.58,7.98,258
Suicune,Bellossom,63.56,55.58,7.98,278
Golbat,Charizard,67.16,59.18,7.98,53
Magikarp,Magmar,48.34,40.36,7.98,85
Porygon2,Minun,62.13,54.16,7.97,202
Loudred,Cacturne,61.59,53.62,7.97,138
Flygon,Tauros,64.63,56.67,7.96,280
Loudred,Golduck,60.38,52.43,7.95,145
Zubat,Exploud,60.72,52.77,7.95,71
Charizard,Pidgeot,69.13,61.19,7.94,265
Diglett,Cacturne,53.55,45.61,7.94,91
Phanpy,Exploud,61.56,53.62,7.94,76
Suicune,Groudon,71.04,63.12,7.92,312
Rattata,Plusle,56.12,48.2,7.92,72
Combusken,Vulpix,58.47,50.56,7.9,330
Meowth,Xatu,56.17,48.27,7.89,67
Persian,Lugia,67.02,59.14,7.87,271
Diglett,Blaziken,57.86,50.0,7.86,170
Spearow,Electabuzz,60.13,52.27,7.86,139
Crobat,Raikou,65.9,58.04,7.86,301
Totodile,Mantine,58.58,50.73,7.85,87
Charmeleon,Magnemite,60.92,53.07,7.85,234
Loudred,Electabuzz,64.29,56.45,7.84,165
Magby,Bayleef,59.95,52.11,7.84,333
Squirtle,Ponyta,55.93,48.09,7.84,94
Combusken,Magby,63.36,55.52,7.83,347
Marill,Crobat,55.02,47.22,7.8,140
Meowth,Magmar,51.6,43.8,7.8,65
Smeargle,Vaporeon,55.57,47.78,7.79,139
Raticate,Jolteon,62.38,54.59,7.79,68
Charmeleon,Porygon2,64.93,57.16,7.78,221
Spearow,Typhlosion,58.22,50.45,7.77,71
Onix,Jolteon,56.93,49.16,7.77,127
Venusaur,Suicune,71.64,63.87,7.77,279
Porygon2,Blaziken,64.82,57.05,7.77,250
Torchic,Mantine,60.28,52.52,7.76,85
Raticate,Golbat,64.3,56.55,7.75,168
Venusaur,Lugia,71.82,64.09,7.73,286
Exeggutor,Lugia,65.51,57.78,7.73,288
Bulbasaur,Combusken,61.53,53.81,7.72,269
Wingull,Crobat,56.58,48.86,7.72,69
Phanpy,Jolteon,59.76,52.05,7.71,78
Phanpy,Charmeleon,61.37,53.66,7.71,170
Fearow,Raichu,61.51,53.8,7.7,366
Slakoth,Loudred,59.73,52.03,7.7,86
Magby,Marshtomp,60.2,52.52,7.69,363
Loudred,Xatu,66.02,58.34,7.68,141
Eevee,Flareon,54.79,47.12,7.67,74
Raticate,Xatu,64.1,56.42,7.67,78
Tauros,Arcanine,67.32,59.65,7.67,258
Diglett,Vaporeon,54.08,46.42,7.66,79
Blaziken,Electabuzz,63.06,55.4,7.66,136
Combusken,Marshtomp,62.62,54.97,7.65,343
Ponyta,Sceptile,61.82,54.18,7.64,70
Rapidash,Raikou,65.85,58.22,7.63,261
Combusken,Meganium,65.51,57.88,7.63,152
Typhlosion,Suicune,66.76,59.12,7.63,276
Sandshrew,Scyther,56.44,48.8,7.63,62
Donphan,Charizard,66.49,58.87,7.62,366
Ponyta,Scyther,61.87,54.26,7.61,70
Graveler,Suicune,64.3,56.7,7.6,285
Loudred,Donphan,65.75,58.15,7.6,160
Charmander,Raticate,61.37,53.78,7.59,250
Meowth,Tentacruel,50.34,42.77,7.56,58
Zubat,Flareon,57.14,49.58,7.56,73
Rapidash,Scizor,65.24,57.69,7.56,266
Loudred,Blaziken,65.56,58.01,7.55,209
Vibrava,Lugia,64.8,57.26,7.54,308
Venusaur,Celebi,74.16,66.63,7.53,247
Elekid,Golbat,62.05,54.53,7.52,163
Plusle,Blastoise,61.55,54.03,7.52,71
Porygon2,Magmar,60.43,52.91,7.52,141
Loudred,Mantine,64.87,57.36,7.51,243
Porygon2,Starmie,61.9,54.39,7.51,61
Exeggcute,Vaporeon,54.3,46.8,7.5,148
Geodude,Crobat,54.69,47.19,7.5,157
Pidgeot,Ampharos,62.0,54.5,7.5,289
Pelipper,Manectric,56.32,48.83,7.49,333
Magnemite,Rapidash,58.15,50.66,7.49,88
Combusken,Charmeleon,65.05,57.58,7.48,132
Azumarill,Lugia,63.53,56.05,7.47,244
Meowth,Golbat,55.87,48.39,7.47,160
Arcanine,Moltres,64.71,57.24,7.46,295
Phanpy,Blaziken,61.01,53.55,7.46,148
Donphan,Gyarados,65.44,57.99,7.45,341
Trapinch,Electabuzz,57.0,49.55,7.45,142
Skarmory,Groudon,61.4,53.95,7.45,270
Slakoth,Combusken,58.92,51.49,7.43,279
Elekid,Zubat,57.25,49.83,7.43,317
Jolteon,Scizor,65.9,58.49,7.41,292
Exploud,Raikou,68.01,60.59,7.41,269
Slowbro,Suicune,66.02,58.62,7.4,253
Donphan,Raichu,61.35,53.95,7.4,383
Porygon,Quilava,52.3,44.9,7.4,93
Onix,Scyther,57.06,49.66,7.4,85
Diglett,Meganium,57.81,50.41,7.39,149
Tentacool,Blaziken,56.99,49.6,7.39,176
Dugtrio,Celebi,68.07,60.68,7.39,250
Charmander,Rattata,56.01,48.62,7.38,758
Mantine,Ponyta,61.99,54.61,7.38,210
Blastoise,Raikou,67.71,60.34,7.37,283
Swampert,Blastoise,62.11,54.74,7.37,67
Raticate,Electabuzz,61.91,54.54,7.37,75
Golbat,Trapinch,58.91,51.55,7.36,203
Xatu,Groudon,65.27,57.91,7.36,287
Loudred,Magmar,61.23,53.87,7.36,149
Exeggcute,Electabuzz,56.18,48.82,7.36,148
Rattata,Swampert,56.27,48.91,7.36,67
Phanpy,Miltank,55.77,48.42,7.35,68
Pidgeotto,Suicune,63.71,56.38,7.34,263
Gyarados,Sceptile,64.1,56.77,7.33,360
Tentacool,Exeggutor,52.01,44.67,7.33,64
Magikarp,Tentacruel,46.66,39.33,7.33,63
Feraligatr,Suicune,67.36,60.04,7.32,312
Magmar,Suicune,65.68,58.36,7.32,273
Wingull,Electabuzz,57.11,49.8,7.31,69
Porygon,Combusken,55.87,48.55,7.31,267
Loudred,Swampert,63.28,55.98,7.3,228
Camerupt,Suicune,63.55,56.25,7.3,277
Squirtle,Loudred,58.13,50.84,7.29,80
Golbat,Gyarados,65.59,58.3,7.29,55
Elekid,Bayleef,58.46,51.17,7.29,339
Steelix,Suicune,62.7,55.44,7.27,262
Golem,Scizor,62.05,54.78,7.27,256
Chikorita,Plusle,55.33,48.06,7.26,81
Xatu,Electabuzz,62.99,55.73,7.25,392
Rattata,Porygon2,58.28,51.03,7.25,70
Raticate,Marshtomp,60.82,53.59,7.23,328
Psyduck,Electabuzz,55.29,48.06,7.23,125
Blissey,Pidgeot,64.51,57.28,7.22,286
Magikarp,Jolteon,50.21,43.0,7.22,90
Magikarp,Exeggutor,46.79,39.57,7.22,66
Jolteon,Pidgeot,65.14,57.92,7.22,273
Exeggcute,Crobat,55.09,47.88,7.21,152
Flaaffy,Charizard,63.72,56.5,7.21,311
Meganium,Quilava,61.44,54.23,7.21,245
Porygon,Plusle,52.52,45.3,7.21,85
Gyarados,Lugia,70.81,63.61,7.2,266
Flaaffy,Arcanine,63.26,56.06,7.2,305
Onix,Crobat,55.37,48.17,7.2,146
Smeargle,Electabuzz,56.99,49.8,7.19,129
Marshtomp,Xatu,61.98,54.79,7.19,79
Geodude,Feraligatr,54.4,47.21,7.19,100
Torchic,Combusken,60.88,53.69,7.19,268
Combusken,Pidgey,60.15,52.97,7.18,297
Numel,Blaziken,59.45,52.28,7.17,142
Slugma,Scyther,56.06,48.89,7.17,72
Flareon,Lugia,66.74,59.59,7.15,268
Pidgey,Cacturne,55.23,48.08,7.15,78
Oddish,Jolteon,57.8,50.66,7.14,66
Treecko,Ponyta,56.57,49.45,7.13,74
Wingull,Golduck,52.9,45.77,7.13,80
Minun,Blastoise,61.02,53.88,7.13,62
Chansey,Crobat,53.5,46.37,7.13,151
Mudkip,Combusken,57.64,50.52,7.13,245
Meganium,Feraligatr,62.03,54.91,7.12,73
Rapidash,Arcanine,63.1,55.98,7.12,274
Exeggcute,Scyther,56.5,49.38,7.12,61
Loudred,Fearow,65.12,58.01,7.12,73
Golbat,Vigoroth,59.65,52.54,7.11,228
Blastoise,Pidgeot,66.33,59.23,7.1,271
Blastoise,Arcanine,65.2,58.1,7.1,289
Ponyta,Slowbro,58.49,51.39,7.1,141
Cacnea,Loudred,59.94,52.84,7.1,173
Exploud,Venusaur,65.5,58.4,7.1,321
Quilava,Crobat,58.42,51.33,7.09,130
Magnemite,Electabuzz,58.5,51.41,7.09,138
Torchic,Loudred,61.31,54.23,7.08,90
Girafarig,Lugia,64.37,57.3,7.07,295
Dugtrio,Suicune,64.99,57.92,7.07,266
Swampert,Flareon,58.88,51.8,7.07,165
Venusaur,Fearow,65.39,58.33,7.07,330
Starmie,Raikou,64.92,57.88,7.05,284
Pelipper,Raikou,61.82,54.77,7.04,273
Numel,Tentacruel,54.15,47.12,7.03,66
Sunkern,Blaziken,56.39,49.36,7.03,155
Manectric,Scizor,64.65,57.62,7.03,276
Pidgeotto,Raikou,61.44,54.41,7.03,290
Pidgeot,Tyranitar,62.89,55.86,7.03,282
Scizor,Ampharos,62.09,55.08,7.01,268
Xatu,Moltres,63.25,56.24,7.01,291
Sandslash,Raikou,62.6,55.58,7.01,291
Camerupt,Lugia,63.47,56.46,7.01,293
Magby,Elekid,59.13,52.14,7.0,342
Blastoise,Scizor,66.81,59.8,7.0,276
Mantine,Minun,60.41,53.42,6.99,214
Raticate,Magby,61.14,54.15,6.99,367
Slowbro,Lugia,65.83,58.84,6.99,291
Combusken,Slowpoke,60.05,53.08,6.98,359
Meganium,Exploud,64.41,57.44,6.97,160
Sunflora,Blissey,56.67,49.7,6.97,61
Fearow,Tauros,65.28,58.31,6.96,297
Bayleef,Jolteon,59.51,52.55,6.96,80
Slowpoke,Vaporeon,55.95,48.99,6.96,66
Xatu,Fearow,64.22,57.28,6.94,337
Exeggutor,Suicune,64.51,57.57,6.94,280
Magnemite,Flygon,58.26,51.32,6.94,71
Oddish,Flareon,55.96,49.03,6.93,70
Cradily,Suicune,63.66,56.73,6.93,265
Wingull,Vaporeon,54.71,47.78,6.93,74
Meganium,Flaaffy,62.08,55.15,6.93,136
Manectric,Pidgeot,63.96,57.05,6.92,269
Cubone,Fearow,58.55,51.63,6.92,72
Geodude,Exploud,56.65,49.74,6.91,148
Skarmory,Tauros,61.6,54.69,6.91,298
Larvitar,Golbat,57.65,50.75,6.91,154
Porygon2,Miltank,58.83,51.91,6.91,137
Totodile,Minun,55.39,48.49,6.9,68
Exploud,Tauros,65.27,58.39,6.89,276
Charizard,Sceptile,64.54,57.65,6.89,348
Mareep,Xatu,58.54,51.66,6.89,78
Spearow,Blastoise,60.52,53.63,6.89,63
Sunkern,Xatu,56.59,49.7,6.89,83
Cacturne,Lugia,65.21,58.33,6.88,280
Golbat,Blastoise,64.1,57.22,6.88,72
Grovyle,Scyther,59.71,52.83,6.88,80
Natu,Jolteon,57.93,51.05,6.88,138
Flygon,Pidgeot,64.65,57.78,6.88,263
Magikarp,Dugtrio,46.79,39.92,6.87,74
Pidgey,Dugtrio,54.76,47.88,6.87,70
Raticate,Oddish,58.16,51.3,6.87,347
Meganium,Crobat,61.75,54.88,6.86,126
Squirtle,Combusken,57.16,50.3,6.86,257
Chansey,Flygon,54.07,47.22,6.85,72
Quilava,Flareon,57.54,50.69,6.85,134
Sunkern,Charmeleon,56.31,49.47,6.84,158
Scizor,Tropius,61.18,54.34,6.84,277
Pupitar,Lugia,63.17,56.33,6.84,258
Onix,Flareon,54.37,47.53,6.84,147
Loudred,Typhlosion,61.47,54.64,6.83,52
Phanpy,Xatu,60.7,53.88,6.82,74
Xatu,Scyther,63.11,56.29,6.82,339
Larvitar,Miltank,51.97,45.16,6.81,86
Exploud,Pidgeot,66.29,59.48,6.81,276
Rattata,Ponyta,56.05,49.24,6.81,79
Torchic,Swampert,57.94,51.14,6.8,84
Treecko,Mantine,57.28,50.49,6.79,77
Plusle,Blissey,58.88,52.08,6.79,56
Ninetales,Exeggutor,54.11,47.32,6.79,390
Fearow,Moltres,62.69,55.91,6.78,279
Donphan,Electabuzz,62.32,55.55,6.77,422
Meganium,Mantine,63.48,56.72,6.76,228
Golbat,Jolteon,62.65,55.91,6.75,138
Diglett,Ninetales,52.04,45.29,6.75,68
Charmeleon,Jolteon,62.3,55.56,6.74,159
Natu,Feraligatr,56.83,50.09,6.74,74
Pikachu,Jolteon,57.39,50.65,6.74,79
Meganium,Ponyta,62.41,55.67,6.74,211
Donphan,Sceptile,62.76,56.02,6.74,330
Spearow,Donphan,60.7,53.97,6.74,148
Charmander,Meganium,61.79,55.06,6.73,76
Magnemite,Slowbro,55.82,49.09,6.73,171
Xatu,Venusaur,65.39,58.66,6.73,337
Mareep,Miltank,52.92,46.19,6.73,69
Torchic,Croconaw,55.85,49.14,6.71,74
Oddish,Vaporeon,55.29,48.59,6.71,90
Mareep,Donphan,58.17,51.47,6.71,81
Donphan,Scyther,62.81,56.1,6.71,347
Golem,Raikou,62.02,55.31,6.71,308
Skarmory,Arcanine,61.36,54.66,6.7,268
Raichu,Scizor,63.54,56.84,6.7,257
Elekid,Mantine,60.13,53.43,6.7,159
Magcargo,Scizor,60.25,53.55,6.7,272
Electabuzz,Scizor,65.12,58.44,6.68,273
Meganium,Typhlosion,60.68,54.0,6.68,74
Persian,Charizard,61.84,55.16,6.68,365
Fearow,Sceptile,62.55,55.88,6.67,317
Meganium,Magmar,59.9,53.23,6.67,131
Plusle,Rapidash,58.57,51.91,6.66,63
Charizard,Arcanine,66.72,60.06,6.66,268
Elekid,Slowbro,56.85,50.2,6.65,44
Cacturne,Suicune,64.76,58.11,6.65,288
Phanpy,Exeggutor,55.27,48.62,6.64,58
Slaking,Suicune,62.45,55.82,6.64,307
Meganium,Charmeleon,64.12,57.48,6.64,221
Xatu,Donphan,64.07,57.43,6.64,449
Blissey,Arcanine,62.8,56.16,6.64,283
Magby,Flareon,58.53,51.89,6.64,76
Electrode,Scizor,63.28,56.64,6.64,300
Geodude,Typhlosion,52.93,46.3,6.63,74
Charmander,Mantine,60.61,53.99,6.62,78
Rattata,Combusken,58.07,51.45,6.62,254
Mareep,Jolteon,56.44,49.82,6.62,69
Mantine,Magnemite,58.92,52.31,6.6,217
Bulbasaur,Meganium,60.32,53.72,6.6,80
Exeggcute,Fearow,56.97,50.37,6.6,77
Charizard,Tauros,66.68,60.09,6.59,253
Scizor,Vileplume,62.01,55.42,6.59,241
Venusaur,Raikou,68.49,61.9,6.59,302
Natu,Fearow,59.14,52.55,6.59,69
Diglett,Tentacruel,51.42,44.83,6.59,76
Slakoth,Croconaw,53.52,46.95,6.57,79
Loudred,Ivysaur,63.01,56.44,6.57,203
Xatu,Manectric,61.48,54.91,6.56,349
Loudred,Noctowl,60.31,53.75,6.56,53
Jolteon,Fearow,62.0,55.45,6.55,364
Hoothoot,Scyther,55.71,49.16,6.55,58
Charizard,Blastoise,65.09,58.54,6.55,343
Vigoroth,Blastoise,58.45,51.9,6.55,59
Blaziken,Flareon,60.38,53.83,6.55,132
Ponyta,Flareon,58.67,52.14,6.53,120
Meganium,Porygon2,64.0,57.47,6.53,222
Whismur,Tentacruel,54.89,48.37,6.52,73
Mareep,Meganium,58.26,51.74,6.52,141
Fearow,Blastoise,63.28,56.77,6.52,359
Raichu,Pidgeot,62.78,56.27,6.51,275
Mantine,Exploud,62.88,56.38,6.51,155
Pidgey,Golbat,59.42,52.91,6.51,138
Mudkip,Ponyta,54.81,48.3,6.5,79
Magby,Exploud,61.58,55.08,6.5,61
Vigoroth,Fearow,58.59,52.09,6.5,72
Phanpy,Tentacruel,54.88,48.38,6.49,85
Pidgey,Charmeleon,59.06,52.57,6.49,142
Phanpy,Mantine,59.38,52.91,6.48,164
Whismur,Electabuzz,58.47,51.98,6.48,77
Chikorita,Ponyta,55.57,49.11,6.47,77
Meowth,Charmeleon,54.51,48.05,6.46,145
Pidgey,Slowbro,55.05,48.59,6.46,71
Electrode,Charizard,61.84,55.38,6.46,345
Lileep,Lugia,62.68,56.23,6.45,287
Sceptile,Scizor,65.37,58.91,6.45,272
Venusaur,Gyarados,65.67,59.22,6.45,338
Fearow,Starmie,60.75,54.3,6.45,346
Rattata,Croconaw,53.36,46.91,6.45,60
Combusken,Cacnea,58.74,52.3,6.44,355
Lugia,Bellossom,62.23,55.8,6.44,275
Quilava,Scyther,59.25,52.81,6.43,57
Cubone,Flareon,54.93,48.51,6.42,121
Porygon2,Electrode,60.12,53.7,6.42,125
Ivysaur,Jolteon,60.29,53.88,6.41,145
Sceptile,Arcanine,63.62,57.21,6.41,266
Loudred,Electrike,58.78,52.37,6.41,131
Combusken,Elekid,60.99,54.59,6.4,340
Tauros,Groudon,65.34,58.94,6.4,249
Cacnea,Vaporeon,54.62,48.22,6.4,65
Magneton,Suicune,62.49,56.09,6.39,302
Minun,Sceptile,59.37,52.99,6.38,60
Rapidash,Pidgeot,63.49,57.11,6.38,289
Exeggcute,Flareon,53.63,47.25,6.38,136
Combusken,Sunkern,56.25,49.88,6.38,347
Treecko,Swampert,55.5,49.11,6.38,86
Ponyta,Electabuzz,60.08,53.7,6.38,127
Porygon2,Ivysaur,61.84,55.48,6.37,236
Psyduck,Scyther,54.99,48.62,6.37,70
Numel,Meganium,59.06,52.7,6.36,156
Cyndaquil,Combusken,58.77,52.41,6.36,275
Ivysaur,Blastoise,61.56,55.2,6.36,59
Starmie,Scizor,63.7,57.34,6.36,270
Miltank,Lugia,63.92,57.58,6.34,307
Golbat,Porygon2,63.84,57.5,6.34,226
Sandshrew,Electabuzz,54.59,48.25,6.34,135
Magneton,Pidgeot,59.36,53.02,6.34,264
Sandshrew,Rapidash,53.83,47.5,6.33,74
Magby,Pikachu,56.54,50.21,6.33,296
Golduck,Lugia,63.45,57.13,6.32,292
Cyndaquil,Ivysaur,56.65,50.33,6.32,67
Raichu,Raikou,63.7,57.38,6.32,287
Magmar,Lugia,64.88,58.58,6.31,309
Mantine,Jolteon,61.11,54.8,6.31,162
Cradily,Scizor,60.53,54.23,6.31,300
Slaking,Scizor,59.61,53.31,6.3,258
Sceptile,Rapidash,59.87,53.57,6.3,337
Tentacool,Golbat,56.36,50.05,6.3,161
Gyarados,Raikou,67.72,61.42,6.3,270
Porygon2,Slowbro,59.48,53.17,6.3,143
Natu,Flareon,55.72,49.43,6.29,150
Ivysaur,Rapidash,59.37,53.08,6.29,66
Donphan,Blastoise,63.19,56.91,6.28,355
Quilava,Jolteon,58.59,52.31,6.28,141
Smeargle,Rapidash,55.32,49.05,6.28,87
Charmeleon,Blastoise,63.16,56.88,6.28,66
Crobat,Suicune,66.29,60.01,6.28,284
Whismur,Golbat,60.27,53.99,6.28,160
Magnemite,Starmie,56.59,50.31,6.28,73
Starmie,Tauros,61.93,55.66,6.27,252
Donphan,Crobat,60.88,54.61,6.27,422
Bayleef,Slowbro,56.43,50.17,6.26,89
Electrike,Suicune,63.11,56.86,6.25,270
Oddish,Charmeleon,58.52,52.27,6.25,169
Sunflora,Feraligatr,55.62,49.37,6.25,90
Elekid,Xatu,60.65,54.41,6.24,64
Bayleef,Vaporeon,56.71,50.48,6.24,78
Loudred,Girafarig,58.83,52.59,6.24,149
Charizard,Starmie,62.31,56.08,6.24,331
Pelipper,Suicune,62.98,56.75,6.23,267
Whismur,Cacturne,55.37,49.15,6.22,80
Xatu,Tyranitar,59.95,53.73,6.22,287
Wingull,Jolteon,56.07,49.85,6.22,62
Flaaffy,Raikou,64.52,58.3,6.22,255
Charmander,Bulbasaur,57.2,50.98,6.22,684
Combusken,Crobat,61.2,54.98,6.22,70
Totodile,Porygon2,57.68,51.47,6.21,81
Vulpix,Ninetales,51.55,45.34,6.21,83
Combusken,Slowbro,59.8,53.59,6.2,81
Charizard,Blissey,62.78,56.59,6.19,346
Cacnea,Electabuzz,56.43,50.24,6.19,68
Bayleef,Donphan,60.38,54.19,6.19,74
Magnemite,Jolteon,57.65,51.46,6.19,143
Grovyle,Feraligatr,57.55,51.37,6.19,77
Xatu,Sceptile,62.39,56.21,6.18,373
Pikachu,Blaziken,58.33,52.15,6.18,142
Typhlosion,Raikou,63.33,57.16,6.17,293
Donphan,Moltres,62.23,56.05,6.17,271
Raticate,Mantine,61.61,55.44,6.17,136
Venusaur,Pidgeot,66.95,60.79,6.16,292
Charizard,Rapidash,62.57,56.42,6.15,365
Venusaur,Rapidash,62.17,56.02,6.15,361
Bayleef,Blaziken,60.19,54.05,6.15,173
Flareon,Suicune,65.51,59.38,6.14,288
Meganium,Vaporeon,59.94,53.8,6.14,133
Raticate,Meganium,62.65,56.51,6.14,157
Sandshrew,Feraligatr,53.47,47.34,6.13,61
Raticate,Donphan,62.35,56.23,6.12,73
Charizard,Scyther,63.85,57.73,6.12,341
Loudred,Persian,60.56,54.44,6.12,165
Voltorb,Typhlosion,53.32,47.2,6.11,63
Raticate,Cacturne,57.81,51.7,6.11,74
Pikachu,Miltank,53.13,47.02,6.11,53
Lileep,Suicune,62.13,56.02,6.11,294
Golbat,Ponyta,61.81,55.71,6.1,208
Bulbasaur,Ponyta,57.7,51.6,6.1,81
Slakoth,Marshtomp,54.57,48.48,6.09,244
Cacnea,Jolteon,56.38,50.29,6.09,73
Larvitar,Xatu,56.7,50.62,6.08,79
Donphan,Electrode,59.82,53.75,6.08,426
Quilava,Sceptile,58.81,52.73,6.08,61
Croconaw,Exploud,59.07,52.99,6.08,142
Slaking,Lugia,62.1,56.03,6.07,274
Croconaw,Blastoise,58.8,52.73,6.06,78
Charmander,Treecko,54.89,48.83,6.06,702
Vaporeon,Lugia,65.19,59.14,6.05,289
Gyarados,Fearow,63.9,57.84,6.05,386
Pikachu,Exeggutor,53.27,47.23,6.05,84
Fearow,Manectric,60.63,54.58,6.05,341
Torchic,Porygon2,59.32,53.27,6.05,92
Marshtomp,Electabuzz,58.95,52.91,6.04,83
Onix,Vaporeon,53.12,47.09,6.04,141
Meganium,Swampert,61.38,55.34,6.04,234
Dugtrio,Scizor,61.45,55.41,6.03,250
Bayleef,Tentacruel,54.91,48.88,6.03,73
Ninetales,Lugia,64.04,58.0,6.03,274
Smeargle,Feraligatr,54.91,48.89,6.02,72
Cacturne,Raikou,62.16,56.14,6.02,277
Loudred,Spearow,60.9,54.88,6.02,231
Larvitar,Slowbro,52.44,46.42,6.02,73
Girafarig,Suicune,63.1,57.08,6.02,267
Raticate,Blaziken,62.1,56.09,6.01,153
Charmander,Totodile,55.07,49.06,6.01,739
Sunflora,Crobat,55.36,49.34,6.01,166
Charmander,Swampert,58.62,52.61,6.01,71
Raticate,Bayleef,59.19,53.19,6.0,311
Venusaur,Manectric,61.95,55.95,6.0,335
Totodile,Loudred,58.42,52.43,5.99,84
Numel,Loudred,59.32,53.34,5.98,158
Scyther,Arcanine,63.27,57.29,5.98,275
Sunflora,Flareon,54.69,48.71,5.98,164
Growlithe,Scizor,60.67,54.7,5.97,279
Magby,Electabuzz,59.43,53.46,5.97,53
Venusaur,Arcanine,65.62,59.66,5.96,298
Spearow,Jolteon,58.28,52.32,5.96,138
Cyndaquil,Mantine,57.21,51.25,5.96,75
Sceptile,Pidgeot,64.3,58.34,5.96,254
Donphan,Flaaffy,60.82,54.88,5.94,399
Charmeleon,Vigoroth,58.13,52.2,5.94,224
Pidgey,Flareon,55.28,49.34,5.94,74
Charizard,Noctowl,60.41,54.47,5.94,346
Combusken,Whismur,59.98,54.05,5.93,337
Electrode,Venusaur,60.91,54.98,5.93,330
Marill,Fearow,55.64,49.7,5.93,70
Loudred,Electrode,60.57,54.66,5.92,134
Loudred,Jolteon,62.43,56.51,5.92,142
Treecko,Minun,54.18,48.26,5.92,87
Charizard,Feraligatr,62.18,56.27,5.92,341
Tentacruel,Suicune,63.25,57.33,5.92,280
Whismur,Mantine,58.8,52.89,5.91,176
