Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
1,Slakoth,Charmander,Chikorita,,,,38,17,0,69.1
1,Charmander,Cyndaquil,Torchic,,,,38,17,0,69.1
1,Charmander,Bulbasaur,Totodile,,,,38,17,0,69.1
1,Mudkip,Charmander,Totodile,,,,38,17,0,69.1
1,Cyndaquil,Charmander,Torchic,,,,38,17,0,69.1
1,Torchic,Totodile,Cyndaquil,,,,38,17,0,69.1
1,Rattata,Totodile,Cyndaquil,,,,38,17,0,69.1
1,Charmander,Cyndaquil,Bulbasaur,,,,38,17,0,69.1
1,Charmander,Treecko,Squirtle,,,,38,17,0,69.1
1,Slakoth,Charmander,Torchic,,,,38,17,0,69.1
1,Treecko,Torchic,Slakoth,,,,38,17,0,69.1
1,Charmander,Treecko,Chikorita,,,,49,22,0,69.0
1,Treecko,Torchic,Bulbasaur,,,,40,18,0,69.0
1,Slakoth,Charmander,Treecko,,,,40,18,0,69.0
1,Torchic,Treecko,Bulbasaur,,,,40,18,0,69.0
1,Torchic,Charmander,Slakoth,,,,40,18,0,69.0
1,Chikorita,Cyndaquil,Bulbasaur,,,,40,18,0,69.0
1,Charmander,Torchic,Totodile,,,,40,18,0,69.0
1,Chikorita,Torchic,Squirtle,,,,40,18,0,69.0
1,Totodile,Cyndaquil,Bulbasaur,,,,40,18,0,69.0
1,Torchic,Treecko,Bulbasaur,,,,40,18,0,69.0
1,Chikorita,Torchic,Bulbasaur,,,,40,18,0,69.0
1,Rattata,Charmander,Torchic,,,,40,18,0,69.0
1,Torchic,Rattata,Bulbasaur,,,,31,14,0,68.9
1,Charmander,Totodile,Slakoth,,,,42,19,0,68.9
1,Mudkip,Charmander,Torchic,,,,42,19,0,68.9
1,Bulbasaur,Charmander,Mudkip,,,,42,19,0,68.9
1,Rattata,Charmander,Cyndaquil,,,,42,19,0,68.9
1,Treecko,Charmander,Squirtle,,,,42,19,0,68.9
1,Bulbasaur,Cyndaquil,Chikorita,,,,42,19,0,68.9
1,Torchic,Squirtle,Bulbasaur,,,,42,19,0,68.9
1,Chikorita,Torchic,Bulbasaur,,,,42,19,0,68.9
1,Charmander,Rattata,Slakoth,,,,42,19,0,68.9
1,Mudkip,Torchic,Chikorita,,,,42,19,0,68.9
1,Torchic,Chikorita,Charmander,,,,42,19,0,68.9
1,Torchic,Mudkip,Bulbasaur,,,,42,19,0,68.9
1,Bulbasaur,Torchic,Mudkip,,,,42,19,0,68.9
1,Bulbasaur,Rattata,Charmander,,,,44,20,0,68.8
1,Torchic,Mudkip,Slakoth,,,,44,20,0,68.8
1,Bulbasaur,Charmander,Squirtle,,,,44,20,0,68.8
1,Treecko,Totodile,Bulbasaur,,,,44,20,0,68.8
1,Charmander,Torchic,Cyndaquil,,,,44,20,0,68.8
1,Totodile,Charmander,Treecko,,,,44,20,0,68.8
1,Bulbasaur,Charmander,Slakoth,,,,44,20,0,68.8
1,Bulbasaur,Squirtle,Cyndaquil,,,,33,15,0,68.8
1,Torchic,Cyndaquil,Charmander,,,,44,20,0,68.8
1,Mudkip,Charmander,Slakoth,,,,46,21,0,68.7
1,Cyndaquil,Rattata,Bulbasaur,,,,46,21,0,68.7
1,Bulbasaur,Cyndaquil,Squirtle,,,,46,21,0,68.7
1,Treecko,Cyndaquil,Chikorita,,,,46,21,0,68.7
1,Bulbasaur,Totodile,Cyndaquil,,,,35,16,0,68.6
1,Bulbasaur,Rattata,Charmander,,,,35,16,0,68.6
1,Bulbasaur,Torchic,Charmander,,,,35,16,0,68.6
1,Chikorita,Charmander,Torchic,,,,37,17,0,68.5
1,Torchic,Treecko,Squirtle,,,,37,17,0,68.5
1,Charmander,Cyndaquil,Torchic,,,,37,17,0,68.5
1,Mudkip,Torchic,Slakoth,,,,39,18,0,68.4
1,Torchic,Charmander,Slakoth,,,,39,18,0,68.4
1,Torchic,Charmander,Cyndaquil,,,,39,18,0,68.4
1,Charmander,Cyndaquil,Rattata,,,,39,18,0,68.4
1,Squirtle,Bulbasaur,Cyndaquil,,,,39,18,0,68.4
1,Porygon,Charmander,Bulbasaur,,,,39,18,0,68.4
1,Torchic,Totodile,Cyndaquil,,,,39,18,0,68.4
1,Charmander,Totodile,Cyndaquil,,,,41,19,0,68.3
1,Torchic,Charmander,Slakoth,,,,41,19,0,68.3
1,Bulbasaur,Torchic,Chikorita,,,,41,19,0,68.3
1,Charmander,Rattata,Squirtle,,,,41,19,0,68.3
1,Charmander,Rattata,Slakoth,,,,41,19,0,68.3
1,Cyndaquil,Torchic,Slakoth,,,,41,19,0,68.3
1,Cyndaquil,Torchic,Bulbasaur,,,,41,19,0,68.3
1,Squirtle,Torchic,Bulbasaur,,,,41,19,0,68.3
1,Mudkip,Rattata,Bulbasaur,,,,41,19,0,68.3
1,Charmander,Treecko,Cyndaquil,,,,43,20,0,68.3
1,Charmander,Treecko,Squirtle,,,,43,20,0,68.3
1,Torchic,Rattata,Bulbasaur,,,,43,20,0,68.3
1,Chikorita,Charmander,Squirtle,,,,43,20,0,68.3
1,Slakoth,Charmander,Squirtle,,,,43,20,0,68.3
1,Bulbasaur,Rattata,Charmander,,,,43,20,0,68.3
1,Bulbasaur,Cyndaquil,Squirtle,,,,45,21,0,68.2
1,Charmander,Bulbasaur,Rattata,,,,45,21,0,68.2
1,Torchic,Treecko,Cyndaquil,,,,45,21,0,68.2
1,Torchic,Charmander,Chikorita,,,,45,21,0,68.2
1,Bulbasaur,Rattata,Totodile,,,,45,21,0,68.2
1,Torchic,Chikorita,Bulbasaur,,,,47,22,0,68.1
1,Charmander,Squirtle,Cyndaquil,,,,47,22,0,68.1
1,Mudkip,Bulbasaur,Slakoth,,,,32,15,0,68.1
1,Bulbasaur,Rattata,Cyndaquil,,,,49,23,0,68.1
1,Treecko,Mudkip,Bulbasaur,,,,49,23,0,68.1
1,Chikorita,Mudkip,Torchic,,,,34,16,0,68.0
1,Chikorita,Squirtle,Bulbasaur,,,,34,16,0,68.0
1,Charmander,Porygon,Totodile,,,,34,16,0,68.0
1,Totodile,Bulbasaur,Torchic,,,,36,17,0,67.9
1,Rattata,Charmander,Totodile,,,,36,17,0,67.9
1,Treecko,Charmander,Mudkip,,,,36,17,0,67.9
1,Torchic,Charmander,Bulbasaur,,,,36,17,0,67.9
1,Treecko,Rattata,Totodile,,,,36,17,0,67.9
1,Rattata,Charmander,Cyndaquil,,,,36,17,0,67.9
1,Bulbasaur,Cyndaquil,Rattata,,,,36,17,0,67.9
1,Torchic,Cyndaquil,Bulbasaur,,,,36,17,0,67.9
1,Charmander,Chikorita,Cyndaquil,,,,36,17,0,67.9
1,Rattata,Slakoth,Bulbasaur,,,,36,17,0,67.9
1,Charmander,Cyndaquil,Bulbasaur,,,,36,17,0,67.9
1,Charmander,Totodile,Cyndaquil,,,,38,18,0,67.9
1,Charmander,Torchic,Slakoth,,,,38,18,0,67.9
1,Charmander,Chikorita,Treecko,,,,38,18,0,67.9
1,Totodile,Bulbasaur,Torchic,,,,38,18,0,67.9
1,Chikorita,Charmander,Bulbasaur,,,,38,18,0,67.9
1,Chikorita,Charmander,Torchic,,,,40,19,0,67.8
1,Bulbasaur,Torchic,Mudkip,,,,40,19,0,67.8
1,Chikorita,Totodile,Torchic,,,,40,19,0,67.8
1,Cyndaquil,Charmander,Mudkip,,,,40,19,0,67.8
1,Bulbasaur,Rattata,Cyndaquil,,,,40,19,0,67.8
1,Bulbasaur,Treecko,Charmander,,,,42,20,0,67.7
1,Bulbasaur,Totodile,Rattata,,,,42,20,0,67.7
1,Bulbasaur,Cyndaquil,Slakoth,,,,42,20,0,67.7
1,Bulbasaur,Cyndaquil,Chikorita,,,,42,20,0,67.7
1,Treecko,Cyndaquil,Bulbasaur,,,,42,20,0,67.7
1,Cyndaquil,Charmander,Treecko,,,,42,20,0,67.7
1,Charmander,Mudkip,Torchic,,,,42,20,0,67.7
1,Charmander,Mudkip,Cyndaquil,,,,42,20,0,67.7
1,Treecko,Charmander,Slakoth,,,,42,20,0,67.7
1,Treecko,Charmander,Squirtle,,,,42,20,0,67.7
1,Treecko,Cyndaquil,Chikorita,,,,42,20,0,67.7
1,Torchic,Cyndaquil,Mudkip,,,,44,21,0,67.7
1,Treecko,Charmander,Slakoth,,,,44,21,0,67.7
1,Torchic,Bulbasaur,Rattata,,,,44,21,0,67.7
1,Bulbasaur,Totodile,Treecko,,,,44,21,0,67.7
1,Squirtle,Charmander,Bulbasaur,,,,44,21,0,67.7
1,Bulbasaur,Cyndaquil,Squirtle,,,,44,21,0,67.7
1,Chikorita,Totodile,Bulbasaur,,,,44,21,0,67.7
1,Bulbasaur,Cyndaquil,Torchic,,,,44,21,0,67.7
1,Cyndaquil,Treecko,Totodile,,,,46,22,0,67.6
1,Cyndaquil,Torchic,Bulbasaur,,,,46,22,0,67.6
1,Charmander,Torchic,Treecko,,,,48,23,0,67.6
1,Totodile,Torchic,Slakoth,,,,48,23,0,67.6
1,Chikorita,Torchic,Bulbasaur,,,,33,16,0,67.3
1,Chikorita,Charmander,Mudkip,,,,33,16,0,67.3
1,Treecko,Rattata,Torchic,,,,33,16,0,67.3
1,Chikorita,Charmander,Bulbasaur,,,,35,17,0,67.3
1,Cyndaquil,Mudkip,Bulbasaur,,,,35,17,0,67.3
1,Torchic,Rattata,Totodile,,,,35,17,0,67.3
1,Charmander,Cyndaquil,Porygon,,,,37,18,0,67.3
1,Charmander,Treecko,Mudkip,,,,37,18,0,67.3
1,Treecko,Charmander,Mudkip,,,,37,18,0,67.3
1,Rattata,Charmander,Porygon,,,,37,18,0,67.3
1,Cyndaquil,Charmander,Chikorita,,,,37,18,0,67.3
1,Charmander,Totodile,Rattata,,,,37,18,0,67.3
1,Torchic,Charmander,Mudkip,,,,37,18,0,67.3
1,Chikorita,Totodile,Charmander,,,,37,18,0,67.3
1,Torchic,Chikorita,Charmander,,,,37,18,0,67.3
1,Charmander,Treecko,Mudkip,,,,39,19,0,67.2
1,Charmander,Torchic,Porygon,,,,39,19,0,67.2
1,Charmander,Squirtle,Cyndaquil,,,,39,19,0,67.2
1,Totodile,Cyndaquil,Mudkip,,,,41,20,0,67.2
1,Bulbasaur,Torchic,Mudkip,,,,41,20,0,67.2
1,Charmander,Totodile,Cyndaquil,,,,41,20,0,67.2
1,Torchic,Squirtle,Slakoth,,,,41,20,0,67.2
1,Slakoth,Charmander,Chikorita,,,,41,20,0,67.2
1,Charmander,Rattata,Mudkip,,,,41,20,0,67.2
1,Bulbasaur,Torchic,Mudkip,,,,41,20,0,67.2
1,Torchic,Squirtle,Charmander,,,,41,20,0,67.2
1,Charmander,Mudkip,Bulbasaur,,,,41,20,0,67.2
1,Squirtle,Bulbasaur,Torchic,,,,41,20,0,67.2
1,Squirtle,Treecko,Charmander,,,,43,21,0,67.2
1,Squirtle,Charmander,Bulbasaur,,,,43,21,0,67.2
1,Torchic,Rattata,Squirtle,,,,43,21,0,67.2
1,Slakoth,Charmander,Torchic,,,,43,21,0,67.2
1,Treecko,Charmander,Porygon,,,,43,21,0,67.2
1,Porygon,Charmander,Treecko,,,,43,21,0,67.2
1,Torchic,Charmander,Chikorita,,,,43,21,0,67.2
1,Treecko,Cyndaquil,Totodile,,,,43,21,0,67.2
1,Rattata,Torchic,Totodile,,,,43,21,0,67.2
1,Squirtle,Torchic,Treecko,,,,43,21,0,67.2
1,Torchic,Charmander,Chikorita,,,,43,21,0,67.2
1,Charmander,Squirtle,Cyndaquil,,,,45,22,0,67.2
1,Charmander,Treecko,Totodile,,,,45,22,0,67.2
1,Treecko,Charmander,Totodile,,,,45,22,0,67.2
1,Porygon,Charmander,Mudkip,,,,45,22,0,67.2
1,Rattata,Bulbasaur,Cyndaquil,,,,45,22,0,67.2
1,Rattata,Charmander,Porygon,,,,45,22,0,67.2
1,Squirtle,Charmander,Chikorita,,,,49,24,0,67.1
1,Bulbasaur,Totodile,Chikorita,,,,38,19,0,66.7
1,Totodile,Cyndaquil,Slakoth,,,,44,22,0,66.7
1,Torchic,Cyndaquil,Chikorita,,,,42,21,0,66.7
1,Treecko,Cyndaquil,Bulbasaur,,,,40,20,0,66.7
1,Mudkip,Torchic,Rattata,,,,34,17,0,66.7
1,Chikorita,Charmander,Rattata,,,,38,19,0,66.7
1,Porygon,Charmander,Treecko,,,,44,22,0,66.7
1,Torchic,Bulbasaur,Charmander,,,,42,21,0,66.7
1,Charmander,Squirtle,Cyndaquil,,,,36,18,0,66.7
1,Bulbasaur,Mudkip,Chikorita,,,,38,19,0,66.7
1,Cyndaquil,Totodile,Bulbasaur,,,,38,19,0,66.7
1,Mudkip,Bulbasaur,Totodile,,,,38,19,0,66.7
1,Charmander,Treecko,Bulbasaur,,,,40,20,0,66.7
1,Charmander,Totodile,Slakoth,,,,44,22,0,66.7
1,Charmander,Torchic,Rattata,,,,32,16,0,66.7
1,Torchic,Totodile,Charmander,,,,40,20,0,66.7
1,Charmander,Cyndaquil,Rattata,,,,42,21,0,66.7
1,Bulbasaur,Charmander,Squirtle,,,,40,20,0,66.7
1,Mudkip,Charmander,Rattata,,,,42,21,0,66.7
1,Slakoth,Charmander,Bulbasaur,,,,44,22,0,66.7
1,Squirtle,Bulbasaur,Slakoth,,,,42,21,0,66.7
1,Mudkip,Charmander,Rattata,,,,38,19,0,66.7
1,Treecko,Charmander,Torchic,,,,44,22,0,66.7
1,Totodile,Cyndaquil,Bulbasaur,,,,40,20,0,66.7
1,Bulbasaur,Cyndaquil,Chikorita,,,,42,21,0,66.7
1,Rattata,Charmander,Cyndaquil,,,,40,20,0,66.7
1,Bulbasaur,Squirtle,Slakoth,,,,36,18,0,66.7
1,Mudkip,Bulbasaur,Torchic,,,,42,21,0,66.7
1,Mudkip,Charmander,Cyndaquil,,,,44,22,0,66.7
1,Torchic,Mudkip,Chikorita,,,,38,19,0,66.7
1,Slakoth,Torchic,Squirtle,,,,42,21,0,66.7
1,Torchic,Bulbasaur,Cyndaquil,,,,42,21,0,66.7
1,Bulbasaur,Charmander,Squirtle,,,,40,20,0,66.7
1,Torchic,Charmander,Rattata,,,,42,21,0,66.7
1,Torchic,Charmander,Cyndaquil,,,,38,19,0,66.7
1,Totodile,Cyndaquil,Slakoth,,,,47,24,0,66.2
1,Torchic,Bulbasaur,Mudkip,,,,47,24,0,66.2
1,Treecko,Totodile,Bulbasaur,,,,45,23,0,66.2
1,Porygon,Charmander,Bulbasaur,,,,43,22,0,66.2
1,Charmander,Squirtle,Slakoth,,,,43,22,0,66.2
1,Mudkip,Treecko,Torchic,,,,43,22,0,66.2
1,Torchic,Chikorita,Bulbasaur,,,,43,22,0,66.2
1,Cyndaquil,Squirtle,Bulbasaur,,,,43,22,0,66.2
1,Charmander,Treecko,Totodile,,,,43,22,0,66.2
1,Mudkip,Bulbasaur,Slakoth,,,,43,22,0,66.2
1,Totodile,Rattata,Bulbasaur,,,,43,22,0,66.2
1,Treecko,Charmander,Slakoth,,,,41,21,0,66.1
1,Bulbasaur,Torchic,Charmander,,,,41,21,0,66.1
1,Squirtle,Charmander,Torchic,,,,41,21,0,66.1
1,Bulbasaur,Totodile,Torchic,,,,41,21,0,66.1
1,Totodile,Bulbasaur,Torchic,,,,41,21,0,66.1
1,Charmander,Cyndaquil,Treecko,,,,41,21,0,66.1
1,Cyndaquil,Charmander,Torchic,,,,41,21,0,66.1
1,Treecko,Charmander,Mudkip,,,,41,21,0,66.1
1,Mudkip,Treecko,Charmander,,,,41,21,0,66.1
1,Totodile,Rattata,Cyndaquil,,,,41,21,0,66.1
1,Torchic,Mudkip,Chikorita,,,,41,21,0,66.1
1,Chikorita,Charmander,Cyndaquil,,,,41,21,0,66.1
1,Slakoth,Charmander,Bulbasaur,,,,41,21,0,66.1
1,Bulbasaur,Torchic,Treecko,,,,41,21,0,66.1
1,Mudkip,Torchic,Treecko,,,,41,21,0,66.1
1,Squirtle,Torchic,Mudkip,,,,39,20,0,66.1
1,Charmander,Treecko,Rattata,,,,39,20,0,66.1
1,Mudkip,Cyndaquil,Bulbasaur,,,,39,20,0,66.1
1,Torchic,Charmander,Mudkip,,,,39,20,0,66.1
1,Squirtle,Cyndaquil,Slakoth,,,,39,20,0,66.1
1,Mudkip,Charmander,Slakoth,,,,39,20,0,66.1
1,Bulbasaur,Slakoth,Cyndaquil,,,,39,20,0,66.1
1,Torchic,Rattata,Slakoth,,,,39,20,0,66.1
1,Torchic,Slakoth,Bulbasaur,,,,39,20,0,66.1
1,Chikorita,Cyndaquil,Squirtle,,,,37,19,0,66.1
1,Charmander,Squirtle,Cyndaquil,,,,37,19,0,66.1
1,Charmander,Porygon,Bulbasaur,,,,37,19,0,66.1
1,Charmander,Mudkip,Slakoth,,,,37,19,0,66.1
1,Chikorita,Torchic,Slakoth,,,,37,19,0,66.1
1,Rattata,Totodile,Charmander,,,,37,19,0,66.1
1,Rattata,Cyndaquil,Mudkip,,,,37,19,0,66.1
1,Slakoth,Cyndaquil,Bulbasaur,,,,37,19,0,66.1
1,Mudkip,Rattata,Bulbasaur,,,,37,19,0,66.1
1,Rattata,Treecko,Charmander,,,,37,19,0,66.1
1,Torchic,Chikorita,Bulbasaur,,,,35,18,0,66.0
1,Cyndaquil,Treecko,Torchic,,,,35,18,0,66.0
1,Squirtle,Charmander,Torchic,,,,35,18,0,66.0
1,Rattata,Charmander,Cyndaquil,,,,35,18,0,66.0
1,Totodile,Bulbasaur,Charmander,,,,35,18,0,66.0
1,Charmander,Chikorita,Cyndaquil,,,,35,18,0,66.0
1,Charmander,Cyndaquil,Squirtle,,,,33,17,0,66.0
1,Porygon,Bulbasaur,Slakoth,,,,33,17,0,66.0
1,Chikorita,Cyndaquil,Bulbasaur,,,,33,17,0,66.0
1,Charmander,Porygon,Totodile,,,,33,17,0,66.0
1,Bulbasaur,Treecko,Rattata,,,,31,16,0,66.0
1,Totodile,Cyndaquil,Mudkip,,,,46,24,0,65.7
1,Torchic,Rattata,Cyndaquil,,,,46,24,0,65.7
1,Mudkip,Bulbasaur,Rattata,,,,46,24,0,65.7
1,Slakoth,Charmander,Rattata,,,,46,24,0,65.7
1,Chikorita,Treecko,Charmander,,,,44,23,0,65.7
1,Torchic,Rattata,Mudkip,,,,44,23,0,65.7
1,Totodile,Bulbasaur,Cyndaquil,,,,44,23,0,65.7
1,Torchic,Mudkip,Charmander,,,,42,22,0,65.6
1,Treecko,Torchic,Mudkip,,,,42,22,0,65.6
1,Charmander,Slakoth,Bulbasaur,,,,42,22,0,65.6
1,Rattata,Bulbasaur,Slakoth,,,,40,21,0,65.6
1,Porygon,Charmander,Treecko,,,,40,21,0,65.6
1,Charmander,Mudkip,Torchic,,,,40,21,0,65.6
1,Bulbasaur,Squirtle,Slakoth,,,,40,21,0,65.6
1,Torchic,Totodile,Charmander,,,,40,21,0,65.6
1,Cyndaquil,Charmander,Squirtle,,,,40,21,0,65.6
1,Charmander,Bulbasaur,Squirtle,,,,40,21,0,65.6
1,Torchic,Charmander,Mudkip,,,,38,20,0,65.5
1,Mudkip,Totodile,Cyndaquil,,,,38,20,0,65.5
1,Treecko,Charmander,Bulbasaur,,,,38,20,0,65.5
1,Totodile,Bulbasaur,Squirtle,,,,38,20,0,65.5
1,Charmander,Cyndaquil,Porygon,,,,38,20,0,65.5
1,Treecko,Torchic,Chikorita,,,,38,20,0,65.5
1,Bulbasaur,Squirtle,Torchic,,,,36,19,0,65.5
1,Torchic,Chikorita,Cyndaquil,,,,36,19,0,65.5
1,Bulbasaur,Torchic,Rattata,,,,36,19,0,65.5
1,Charmander,Squirtle,Slakoth,,,,36,19,0,65.5
1,Torchic,Totodile,Charmander,,,,36,19,0,65.5
1,Torchic,Rattata,Totodile,,,,36,19,0,65.5
1,Charmander,Torchic,Bulbasaur,,,,36,19,0,65.5
1,Cyndaquil,Mudkip,Bulbasaur,,,,36,19,0,65.5
1,Charmander,Squirtle,Totodile,,,,36,19,0,65.5
1,Torchic,Chikorita,Mudkip,,,,36,19,0,65.5
1,Squirtle,Charmander,Torchic,,,,34,18,0,65.4
1,Torchic,Chikorita,Charmander,,,,34,18,0,65.4
1,Totodile,Torchic,Squirtle,,,,34,18,0,65.4
1,Squirtle,Cyndaquil,Bulbasaur,,,,34,18,0,65.4
1,Slakoth,Bulbasaur,Cyndaquil,,,,34,18,0,65.4
1,Charmander,Mudkip,Bulbasaur,,,,34,18,0,65.4
1,Torchic,Bulbasaur,Rattata,,,,34,18,0,65.4
1,Totodile,Cyndaquil,Chikorita,,,,34,18,0,65.4
1,Rattata,Torchic,Totodile,,,,32,17,0,65.3
1,Squirtle,Charmander,Bulbasaur,,,,45,24,0,65.2
1,Bulbasaur,Cyndaquil,Slakoth,,,,45,24,0,65.2
1,Rattata,Cyndaquil,Chikorita,,,,45,24,0,65.2
1,Rattata,Torchic,Slakoth,,,,45,24,0,65.2
1,Bulbasaur,Totodile,Cyndaquil,,,,43,23,0,65.2
1,Chikorita,Charmander,Squirtle,,,,43,23,0,65.2
1,Torchic,Chikorita,Charmander,,,,43,23,0,65.2
1,Squirtle,Charmander,Porygon,,,,43,23,0,65.2
1,Cyndaquil,Charmander,Bulbasaur,,,,43,23,0,65.2
1,Chikorita,Squirtle,Charmander,,,,43,23,0,65.2
1,Charmander,Cyndaquil,Mudkip,,,,43,23,0,65.2
1,Torchic,Totodile,Mudkip,,,,28,15,0,65.1
1,Charmander,Treecko,Slakoth,,,,41,22,0,65.1
1,Torchic,Cyndaquil,Charmander,,,,41,22,0,65.1
1,Chikorita,Charmander,Squirtle,,,,41,22,0,65.1
1,Totodile,Charmander,Porygon,,,,41,22,0,65.1
1,Mudkip,Rattata,Torchic,,,,41,22,0,65.1
1,Bulbasaur,Charmander,Porygon,,,,41,22,0,65.1
1,Cyndaquil,Bulbasaur,Slakoth,,,,41,22,0,65.1
1,Mudkip,Charmander,Bulbasaur,,,,39,21,0,65.0
1,Charmander,Rattata,Squirtle,,,,39,21,0,65.0
1,Rattata,Torchic,Totodile,,,,39,21,0,65.0
1,Chikorita,Torchic,Slakoth,,,,39,21,0,65.0
1,Charmander,Torchic,Rattata,,,,39,21,0,65.0
1,Charmander,Cyndaquil,Slakoth,,,,39,21,0,65.0
1,Bulbasaur,Cyndaquil,Mudkip,,,,39,21,0,65.0
1,Charmander,Torchic,Treecko,,,,39,21,0,65.0
1,Slakoth,Charmander,Chikorita,,,,39,21,0,65.0
1,Torchic,Bulbasaur,Cyndaquil,,,,39,21,0,65.0
1,Torchic,Charmander,Squirtle,,,,39,21,0,65.0
1,Rattata,Bulbasaur,Squirtle,,,,39,21,0,65.0
1,Bulbasaur,Torchic,Treecko,,,,39,21,0,65.0
1,Totodile,Bulbasaur,Slakoth,,,,39,21,0,65.0
1,Mudkip,Bulbasaur,Squirtle,,,,37,20,0,64.9
1,Charmander,Torchic,Rattata,,,,37,20,0,64.9
1,Torchic,Cyndaquil,Totodile,,,,37,20,0,64.9
1,Torchic,Chikorita,Treecko,,,,37,20,0,64.9
1,Torchic,Cyndaquil,Mudkip,,,,37,20,0,64.9
1,Bulbasaur,Mudkip,Chikorita,,,,37,20,0,64.9
1,Torchic,Chikorita,Totodile,,,,37,20,0,64.9
1,Cyndaquil,Treecko,Torchic,,,,37,20,0,64.9
1,Rattata,Totodile,Torchic,,,,37,20,0,64.9
1,Totodile,Charmander,Slakoth,,,,37,20,0,64.9
1,Porygon,Charmander,Torchic,,,,37,20,0,64.9
1,Treecko,Charmander,Cyndaquil,,,,37,20,0,64.9
1,Torchic,Slakoth,Bulbasaur,,,,35,19,0,64.8
1,Mudkip,Torchic,Chikorita,,,,35,19,0,64.8
1,Squirtle,Torchic,Chikorita,,,,35,19,0,64.8
1,Torchic,Totodile,Rattata,,,,35,19,0,64.8
1,Rattata,Charmander,Totodile,,,,35,19,0,64.8
1,Bulbasaur,Slakoth,Cyndaquil,,,,35,19,0,64.8
1,Treecko,Rattata,Bulbasaur,,,,35,19,0,64.8
1,Torchic,Chikorita,Totodile,,,,44,24,0,64.7
1,Bulbasaur,Squirtle,Cyndaquil,,,,33,18,0,64.7
1,Charmander,Torchic,Bulbasaur,,,,44,24,0,64.7
1,Bulbasaur,Rattata,Mudkip,,,,44,24,0,64.7
1,Totodile,Cyndaquil,Bulbasaur,,,,33,18,0,64.7
1,Charmander,Bulbasaur,Slakoth,,,,44,24,0,64.7
1,Rattata,Cyndaquil,Squirtle,,,,33,18,0,64.7
1,Torchic,Totodile,Rattata,,,,33,18,0,64.7
1,Squirtle,Cyndaquil,Slakoth,,,,33,18,0,64.7
1,Bulbasaur,Squirtle,Chikorita,,,,33,18,0,64.7
1,Bulbasaur,Slakoth,Torchic,,,,33,18,0,64.7
1,Treecko,Charmander,Cyndaquil,,,,42,23,0,64.6
1,Rattata,Torchic,Charmander,,,,42,23,0,64.6
1,Mudkip,Torchic,Bulbasaur,,,,42,23,0,64.6
1,Mudkip,Charmander,Chikorita,,,,42,23,0,64.6
1,Torchic,Cyndaquil,Totodile,,,,42,23,0,64.6
1,Cyndaquil,Rattata,Slakoth,,,,31,17,0,64.6
1,Squirtle,Bulbasaur,Cyndaquil,,,,31,17,0,64.6
1,Treecko,Charmander,Cyndaquil,,,,40,22,0,64.5
1,Bulbasaur,Squirtle,Rattata,,,,40,22,0,64.5
1,Treecko,Charmander,Mudkip,,,,40,22,0,64.5
1,Slakoth,Torchic,Bulbasaur,,,,40,22,0,64.5
1,Bulbasaur,Rattata,Chikorita,,,,40,22,0,64.5
1,Torchic,Treecko,Cyndaquil,,,,40,22,0,64.5
1,Charmander,Porygon,Torchic,,,,40,22,0,64.5
1,Totodile,Cyndaquil,Slakoth,,,,40,22,0,64.5
1,Cyndaquil,Charmander,Totodile,,,,40,22,0,64.5
1,Totodile,Torchic,Squirtle,,,,40,22,0,64.5
1,Cyndaquil,Bulbasaur,Squirtle,,,,40,22,0,64.5
1,Bulbasaur,Torchic,Mudkip,,,,29,16,0,64.4
1,Porygon,Charmander,Totodile,,,,38,21,0,64.4
1,Rattata,Squirtle,Bulbasaur,,,,38,21,0,64.4
1,Treecko,Torchic,Totodile,,,,38,21,0,64.4
1,Slakoth,Charmander,Rattata,,,,38,21,0,64.4
1,Charmander,Torchic,Treecko,,,,38,21,0,64.4
1,Porygon,Charmander,Chikorita,,,,38,21,0,64.4
1,Treecko,Rattata,Chikorita,,,,38,21,0,64.4
1,Torchic,Mudkip,Cyndaquil,,,,38,21,0,64.4
1,Chikorita,Torchic,Treecko,,,,38,21,0,64.4
1,Bulbasaur,Treecko,Slakoth,,,,38,21,0,64.4
1,Mudkip,Bulbasaur,Charmander,,,,38,21,0,64.4
1,Rattata,Cyndaquil,Chikorita,,,,38,21,0,64.4
1,Cyndaquil,Charmander,Chikorita,,,,38,21,0,64.4
1,Torchic,Squirtle,Bulbasaur,,,,36,20,0,64.3
1,Torchic,Rattata,Totodile,,,,45,25,0,64.3
1,Charmander,Slakoth,Rattata,,,,36,20,0,64.3
1,Torchic,Rattata,Cyndaquil,,,,36,20,0,64.3
1,Mudkip,Bulbasaur,Cyndaquil,,,,36,20,0,64.3
1,Charmander,Totodile,Squirtle,,,,36,20,0,64.3
1,Bulbasaur,Squirtle,Chikorita,,,,36,20,0,64.3
1,Rattata,Bulbasaur,Mudkip,,,,45,25,0,64.3
1,Slakoth,Charmander,Bulbasaur,,,,36,20,0,64.3
1,Squirtle,Torchic,Bulbasaur,,,,36,20,0,64.3
1,Slakoth,Torchic,Mudkip,,,,43,24,0,64.2
1,Mudkip,Bulbasaur,Slakoth,,,,43,24,0,64.2
1,Bulbasaur,Cyndaquil,Mudkip,,,,43,24,0,64.2
1,Charmander,Bulbasaur,Treecko,,,,43,24,0,64.2
1,Charmander,Slakoth,Torchic,,,,34,19,0,64.2
