Pokemon1,Pokemon2,Winrate_Together,Avg_Base_Winrate,Synergy_Delta,Sample_Size
Gloom,Marill,46.3,46.87,-0.57,66
Charmeleon,Slugma,47.09,47.67,-0.58,69
Pidgeotto,Phanpy,48.99,49.56,-0.58,74
Miltank,Croconaw,50.93,51.52,-0.59,64
Cacturne,Wingull,48.02,48.62,-0.59,72
Blaziken,Plusle,49.37,49.97,-0.59,77
Ivysaur,Combusken,45.79,46.38,-0.59,73
Camerupt,Spearow,49.49,50.09,-0.59,79
Persian,Eevee,48.89,49.48,-0.59,72
Charmeleon,Bayleef,45.53,46.12,-0.6,79
Wartortle,Vigoroth,44.67,45.28,-0.61,83
Swampert,Slugma,46.94,47.55,-0.61,87
Persian,Slugma,51.31,51.92,-0.61,82
Lileep,Pupitar,50.83,51.45,-0.62,71
Exeggutor,Meowth,47.72,48.35,-0.62,68
Crobat,Magikarp,47.87,48.48,-0.62,66
Electrike,Voltorb,48.26,48.88,-0.62,59
Golduck,Croconaw,50.11,50.73,-0.62,66
Loudred,Phanpy,48.57,49.19,-0.62,74
Mantine,Pidgey,46.18,46.81,-0.63,76
Camerupt,Raticate,47.61,48.25,-0.64,73
Blaziken,Sunkern,44.35,44.99,-0.64,67
Vigoroth,Bayleef,42.56,43.22,-0.65,81
Vaporeon,Vulpix,49.1,49.75,-0.65,89
Exeggutor,Onix,49.68,50.34,-0.66,64
Ninetales,Diglett,48.98,49.64,-0.66,66
Growlithe,Vulpix,43.97,44.63,-0.66,72
Pidgeotto,Vigoroth,47.6,48.28,-0.67,86
Croconaw,Trapinch,44.49,45.16,-0.67,60
Mantine,Voltorb,46.54,47.21,-0.67,59
Spearow,Pupitar,47.88,48.55,-0.67,72
Pelipper,Combusken,47.06,47.73,-0.67,67
Golbat,Larvitar,46.04,46.72,-0.67,81
Pupitar,Onix,45.35,46.03,-0.68,75
Ivysaur,Minun,48.17,48.86,-0.69,74
Golduck,Numel,47.95,48.64,-0.69,70
Electrode,Psyduck,48.17,48.86,-0.69,80
Porygon2,Vigoroth,49.1,49.78,-0.69,77
Slowbro,Magikarp,47.71,48.4,-0.69,82
Ponyta,Psyduck,45.18,45.89,-0.71,65
Persian,Sunkern,48.28,49.0,-0.72,49
Golduck,Mareep,47.64,48.36,-0.72,75
Vibrava,Graveler,54.33,55.05,-0.72,63
Spearow,Magnemite,47.32,48.04,-0.72,63
Staryu,Cacnea,46.21,46.94,-0.73,79
Persian,Bayleef,49.64,50.38,-0.73,81
Cacturne,Whismur,50.78,51.53,-0.74,76
Exeggutor,Slowpoke,47.92,48.67,-0.75,55
Blaziken,Pikachu,46.08,46.83,-0.75,79
Persian,Oddish,48.68,49.44,-0.76,53
Magmar,Magikarp,47.51,48.27,-0.76,62
Pelipper,Voltorb,47.05,47.83,-0.78,62
Spearow,Magby,44.59,45.37,-0.78,76
Cacturne,Zubat,47.97,48.77,-0.79,83
Miltank,Larvitar,48.92,49.72,-0.79,64
Magmar,Slowpoke,49.34,50.13,-0.79,66
Ivysaur,Vigoroth,46.25,47.05,-0.8,64
Flareon,Larvitar,52.34,53.13,-0.8,71
Lileep,Marill,47.41,48.21,-0.8,71
Minun,Quilava,46.51,47.31,-0.8,71
Graveler,Smeargle,47.09,47.88,-0.8,88
Flaaffy,Vulpix,47.24,48.05,-0.81,66
Magmar,Diglett,50.21,51.02,-0.81,92
Crobat,Oddish,49.49,50.31,-0.82,82
Camerupt,Charmeleon,50.09,50.92,-0.83,80
Blaziken,Raticate,46.99,47.82,-0.83,74
Growlithe,Vigoroth,46.7,47.53,-0.84,63
Graveler,Sunflora,47.34,48.18,-0.84,74
Meganium,Whismur,49.02,49.86,-0.84,82
Spearow,Tentacool,42.74,43.59,-0.84,65
Tentacruel,Magikarp,45.87,46.72,-0.85,75
Gloom,Vigoroth,47.2,48.06,-0.87,64
Staryu,Mareep,46.15,47.02,-0.87,73
Electrode,Wingull,47.31,48.17,-0.87,79
Charmeleon,Onix,46.01,46.89,-0.88,65
Dugtrio,Electrode,55.98,56.86,-0.88,71
Staryu,Exeggcute,47.64,48.52,-0.88,63
Porygon2,Mareep,47.26,48.13,-0.88,78
Porygon2,Bayleef,47.69,48.58,-0.89,68
Minun,Cubone,45.85,46.73,-0.89,77
Electrode,Combusken,48.89,49.8,-0.9,87
Exeggutor,Pikachu,49.14,50.04,-0.9,64
Plusle,Chansey,45.5,46.41,-0.91,85
Pelipper,Bayleef,46.27,47.19,-0.92,93
Electrike,Croconaw,49.25,50.17,-0.92,64
Gloom,Geodude,46.7,47.63,-0.93,66
Camerupt,Vigoroth,47.06,48.01,-0.94,66
Electrode,Diglett,48.3,49.25,-0.95,75
Charmeleon,Sunflora,47.18,48.14,-0.95,65
Graveler,Marill,45.22,46.18,-0.96,85
Exploud,Sunkern,47.77,48.73,-0.96,70
Dugtrio,Oddish,47.73,48.69,-0.96,75
Ivysaur,Slugma,46.42,47.39,-0.97,74
Plusle,Magby,44.71,45.68,-0.97,75
Staryu,Mantine,51.05,52.03,-0.98,77
Ivysaur,Cubone,46.56,47.55,-0.99,71
Exeggutor,Magikarp,45.81,46.81,-1.0,62
Spearow,Smeargle,46.01,47.01,-1.0,64
Miltank,Oddish,47.64,48.66,-1.02,79
Gloom,Ivysaur,49.67,50.69,-1.02,66
Ponyta,Raticate,46.71,47.74,-1.03,82
Blaziken,Quilava,47.62,48.65,-1.03,82
Electrike,Hoothoot,47.31,48.33,-1.03,60
Pelipper,Diglett,46.15,47.19,-1.04,67
Lileep,Wartortle,49.21,50.27,-1.05,60
Electrike,Eevee,46.29,47.35,-1.06,72
Pidgeotto,Magby,46.09,47.14,-1.06,74
Miltank,Mareep,48.08,49.15,-1.07,65
Quilava,Sandshrew,44.78,45.85,-1.07,60
Natu,Combusken,44.51,45.58,-1.07,81
Lileep,Bayleef,47.12,48.2,-1.08,78
Exploud,Hoothoot,49.1,50.2,-1.09,68
Magmar,Oddish,49.01,50.09,-1.09,63
Pupitar,Phanpy,46.66,47.75,-1.1,77
Plusle,Croconaw,46.44,47.53,-1.1,71
Pelipper,Grovyle,49.52,50.63,-1.11,61
Flaaffy,Chansey,49.44,50.55,-1.11,73
Phanpy,Sunflora,45.41,46.52,-1.11,81
Pidgeotto,Tentacool,44.24,45.36,-1.12,81
Ivysaur,Sandshrew,46.28,47.4,-1.12,81
Ivysaur,Sunflora,46.72,47.85,-1.13,80
Golbat,Quilava,47.74,48.88,-1.14,68
Tentacruel,Voltorb,48.99,50.13,-1.14,73
Staryu,Wingull,45.24,46.39,-1.15,69
Dugtrio,Vulpix,46.77,47.92,-1.15,83
Persian,Larvitar,49.35,50.5,-1.15,64
Golbat,Meowth,44.21,45.37,-1.16,80
Electrode,Sunkern,46.72,47.88,-1.16,73
Graveler,Ivysaur,48.83,50.0,-1.17,68
Porygon2,Marshtomp,46.47,47.64,-1.17,81
Blaziken,Natu,48.22,49.39,-1.17,92
Ponyta,Cubone,46.82,48.0,-1.17,61
Blaziken,Slugma,46.74,47.91,-1.17,65
Growlithe,Croconaw,47.08,48.26,-1.18,77
Xatu,Meowth,49.79,50.97,-1.18,76
Exeggutor,Spearow,51.68,52.86,-1.18,70
Swampert,Phanpy,47.32,48.5,-1.18,74
Pidgey,Larvitar,41.19,42.37,-1.18,73
Miltank,Sunkern,47.04,48.22,-1.18,68
Gloom,Pupitar,48.92,50.11,-1.19,77
Camerupt,Quilava,47.88,49.08,-1.2,66
Porygon2,Numel,47.22,48.42,-1.2,68
Magnemite,Hoothoot,43.65,44.84,-1.2,77
Pelipper,Pidgey,46.23,47.43,-1.2,87
Golbat,Voltorb,46.03,47.23,-1.21,68
Plusle,Combusken,44.94,46.15,-1.21,81
Camerupt,Trapinch,46.81,48.02,-1.21,79
Electrode,Numel,47.88,49.09,-1.21,70
Vibrava,Sandshrew,51.24,52.45,-1.21,65
Miltank,Marshtomp,47.43,48.66,-1.22,66
Pidgeotto,Psyduck,45.45,46.67,-1.23,74
Meganium,Diglett,46.8,48.02,-1.23,85
Staryu,Vigoroth,47.44,48.67,-1.23,64
Exeggutor,Bayleef,48.34,49.58,-1.24,65
Charmeleon,Minun,47.91,49.14,-1.24,89
Natu,Quilava,46.06,47.31,-1.25,71
Persian,Mareep,48.68,49.93,-1.25,66
Electrode,Marill,48.01,49.27,-1.25,94
Lileep,Wingull,45.86,47.12,-1.26,56
Staryu,Phanpy,48.7,49.96,-1.26,70
Girafarig,Marill,45.67,46.94,-1.27,78
Electrode,Zubat,47.04,48.33,-1.28,82
Quilava,Marill,43.02,44.3,-1.28,80
Pelipper,Wartortle,47.97,49.25,-1.29,73
Minun,Sandshrew,45.3,46.59,-1.29,70
Staryu,Slowpoke,45.26,46.56,-1.3,58
Swampert,Pidgey,44.95,46.25,-1.3,67
Sunflora,Diglett,42.72,44.02,-1.3,58
Porygon2,Slowpoke,46.38,47.68,-1.3,58
Quilava,Vulpix,41.29,42.59,-1.3,74
Pelipper,Chansey,46.68,47.99,-1.31,76
Golbat,Smeargle,47.0,48.31,-1.31,65
Graveler,Combusken,45.4,46.71,-1.31,85
Spearow,Sunflora,45.99,47.3,-1.32,65
Charmeleon,Vigoroth,46.01,47.33,-1.32,64
Cacturne,Bayleef,48.38,49.7,-1.32,83
Golduck,Marill,47.48,48.81,-1.33,80
Swampert,Pikachu,45.14,46.47,-1.33,76
Miltank,Tentacool,46.55,47.89,-1.33,64
Onix,Voltorb,42.09,43.42,-1.33,69
Blaziken,Sunflora,47.05,48.38,-1.33,84
Grovyle,Geodude,44.89,46.22,-1.33,83
Pidgeotto,Spearow,49.02,50.36,-1.34,76
Camerupt,Pupitar,48.71,50.05,-1.34,90
Lileep,Magikarp,44.1,45.44,-1.34,77
Grovyle,Trapinch,45.32,46.66,-1.35,73
Phanpy,Zubat,42.2,43.58,-1.37,91
Exploud,Numel,48.56,49.95,-1.38,83
Golbat,Vigoroth,46.42,47.8,-1.38,82
Cacturne,Chansey,49.11,50.5,-1.39,68
Gloom,Cacnea,44.94,46.34,-1.39,63
Gloom,Voltorb,46.08,47.5,-1.42,78
Wartortle,Elekid,42.65,44.06,-1.42,86
Sandshrew,Slowpoke,41.24,42.67,-1.43,74
Xatu,Magikarp,47.99,49.43,-1.44,84
Meganium,Gloom,51.44,52.88,-1.44,77
Whismur,Sandshrew,43.95,45.4,-1.45,61
Electrike,Magikarp,44.03,45.48,-1.45,77
Flaaffy,Slowpoke,47.4,48.85,-1.45,82
Spearow,Whismur,45.67,47.12,-1.46,65
Loudred,Magnemite,47.97,49.44,-1.47,62
Meganium,Cacnea,46.03,47.5,-1.48,73
Miltank,Meowth,46.89,48.37,-1.48,79
Electrike,Zubat,45.82,47.31,-1.49,78
Grovyle,Magby,44.03,45.52,-1.49,78
Camerupt,Ivysaur,49.13,50.63,-1.5,73
Staryu,Meowth,44.73,46.24,-1.51,76
Ivysaur,Smeargle,46.04,47.55,-1.52,61
Cacturne,Slowpoke,47.28,48.8,-1.52,81
Girafarig,Zubat,44.48,46.0,-1.52,89
Golbat,Combusken,45.61,47.14,-1.52,73
Pidgeotto,Geodude,46.31,47.84,-1.53,75
Electrode,Eevee,46.83,48.36,-1.53,60
Ponyta,Cacnea,44.21,45.77,-1.55,105
Exploud,Psyduck,48.16,49.71,-1.55,73
Staryu,Plusle,49.51,51.06,-1.55,64
Mantine,Geodude,45.79,47.34,-1.55,69
Spearow,Quilava,46.02,47.58,-1.55,79
Pidgeotto,Voltorb,46.16,47.71,-1.55,56
Ponyta,Sandshrew,46.3,47.85,-1.55,76
Porygon2,Onix,47.79,49.35,-1.56,61
Plusle,Sandshrew,45.61,47.17,-1.56,66
Mantine,Trapinch,46.22,47.78,-1.56,68
Croconaw,Wingull,41.29,42.86,-1.57,78
Meganium,Tentacool,44.75,46.32,-1.57,72
Blaziken,Charmeleon,48.92,50.48,-1.57,77
Gloom,Wartortle,47.34,48.92,-1.58,79
Gloom,Combusken,45.82,47.4,-1.58,66
Staryu,Spearow,49.17,50.75,-1.58,69
Phanpy,Quilava,45.21,46.78,-1.58,67
Mantine,Sandshrew,46.54,48.13,-1.59,65
Graveler,Magnemite,47.32,48.91,-1.6,83
Grovyle,Hoothoot,43.94,45.54,-1.6,79
Staryu,Oddish,44.93,46.53,-1.6,73
Ivysaur,Trapinch,45.44,47.05,-1.61,77
Ninetales,Voltorb,48.67,50.29,-1.62,59
Pidgeotto,Cubone,47.13,48.78,-1.64,83
Pidgeotto,Mantine,49.99,51.63,-1.64,61
Ninetales,Magikarp,45.24,46.88,-1.65,91
Tentacruel,Slowpoke,46.93,48.59,-1.66,61
Cacturne,Hoothoot,48.13,49.78,-1.66,73
Meganium,Combusken,46.91,48.57,-1.66,65
Magnemite,Geodude,43.86,45.52,-1.66,65
Vibrava,Wingull,48.15,49.81,-1.66,71
Meganium,Pidgey,46.6,48.27,-1.67,90
Girafarig,Diglett,45.25,46.92,-1.67,74
Ninetales,Vulpix,46.27,47.95,-1.68,83
Staryu,Marill,45.79,47.48,-1.68,60
Mantine,Hoothoot,44.98,46.66,-1.68,72
Growlithe,Raticate,46.09,47.78,-1.69,67
Mantine,Pupitar,48.13,49.82,-1.69,73
Natu,Raticate,44.8,46.48,-1.69,72
Electrode,Pikachu,48.02,49.72,-1.7,84
Charmeleon,Marill,44.43,46.14,-1.7,63
Charmeleon,Plusle,48.02,49.72,-1.7,67
Lileep,Tentacool,44.79,46.49,-1.7,85
Plusle,Magnemite,46.65,48.35,-1.7,80
Quilava,Smeargle,44.29,46.0,-1.71,65
Ivysaur,Marill,44.14,45.85,-1.71,85
Electrike,Mareep,46.09,47.8,-1.71,81
Miltank,Zubat,46.96,48.66,-1.71,85
Persian,Pikachu,49.12,50.84,-1.72,64
Graveler,Larvitar,44.55,46.29,-1.74,79
Minun,Whismur,45.12,46.86,-1.74,71
Quilava,Diglett,42.54,44.28,-1.75,75
Natu,Whismur,45.12,46.87,-1.75,63
Trapinch,Combusken,42.01,43.77,-1.75,71
Porygon2,Diglett,46.83,48.58,-1.75,88
Mantine,Diglett,44.8,46.56,-1.76,79
Lileep,Psyduck,46.04,47.8,-1.76,54
Tentacruel,Hoothoot,47.82,49.58,-1.76,76
Pelipper,Mantine,49.99,51.75,-1.76,76
Golbat,Geodude,45.59,47.36,-1.77,69
Ivysaur,Cacnea,43.54,45.31,-1.77,83
Spearow,Onix,44.3,46.06,-1.77,61
Plusle,Pikachu,44.29,46.07,-1.78,70
Growlithe,Slugma,46.08,47.88,-1.79,66
Meganium,Trapinch,47.45,49.24,-1.8,85
Growlithe,Meowth,43.29,45.11,-1.81,68
Cacturne,Pidgey,48.12,49.94,-1.82,81
Ivysaur,Whismur,45.84,47.67,-1.83,74
Gloom,Charmeleon,49.15,50.98,-1.83,64
Natu,Smeargle,44.92,46.75,-1.83,61
Miltank,Vulpix,46.06,47.89,-1.84,74
Ponyta,Onix,45.21,47.06,-1.85,63
Blaziken,Combusken,45.06,46.91,-1.85,75
Ponyta,Hoothoot,44.53,46.38,-1.85,70
Growlithe,Elekid,44.47,46.32,-1.85,67
Ivysaur,Bayleef,43.99,45.84,-1.85,90
Mantine,Ivysaur,48.55,50.4,-1.85,75
Blaziken,Chansey,45.31,47.17,-1.86,64
Pupitar,Marshtomp,42.46,44.32,-1.86,71
Sunflora,Zubat,41.22,43.09,-1.87,74
Lileep,Ivysaur,50.16,52.03,-1.87,80
Electrode,Oddish,46.45,48.32,-1.87,69
Pelipper,Tentacool,43.61,45.48,-1.87,58
Spearow,Croconaw,45.34,47.22,-1.88,65
Electrike,Psyduck,45.96,47.85,-1.89,71
Dugtrio,Cacnea,47.2,49.09,-1.89,66
Ponyta,Trapinch,45.62,47.5,-1.89,77
Loudred,Eevee,43.9,45.8,-1.9,71
Spearow,Geodude,44.16,46.06,-1.9,69
Pelipper,Larvitar,45.41,47.31,-1.9,81
Loudred,Vigoroth,45.99,47.9,-1.91,81
Gloom,Numel,44.79,46.7,-1.91,82
Ninetales,Sunkern,46.36,48.27,-1.91,74
Smeargle,Larvitar,41.94,43.84,-1.91,73
Girafarig,Numel,44.85,46.77,-1.92,65
Electrike,Minun,49.34,51.27,-1.92,77
Lileep,Trapinch,47.5,49.41,-1.92,91
Natu,Magnemite,45.84,47.78,-1.94,59
Ponyta,Croconaw,46.28,48.22,-1.94,64
Mantine,Swampert,48.61,50.56,-1.95,57
Plusle,Raticate,45.1,47.05,-1.95,85
Larvitar,Hoothoot,40.26,42.22,-1.96,63
Plusle,Wartortle,45.7,47.67,-1.97,73
Quilava,Trapinch,43.53,45.5,-1.97,76
Girafarig,Elekid,44.95,46.92,-1.97,71
Natu,Sunflora,45.07,47.05,-1.97,66
Blaziken,Psyduck,44.01,45.97,-1.97,86
Grovyle,Phanpy,45.97,47.95,-1.98,76
Camerupt,Geodude,45.59,47.57,-1.98,84
Camerupt,Onix,45.59,47.57,-1.98,76
Wartortle,Raticate,43.55,45.52,-1.98,73
Staryu,Psyduck,45.08,47.07,-1.99,76
Pidgeotto,Combusken,45.62,47.61,-1.99,69
Spearow,Marill,43.3,45.3,-2.0,85
Swampert,Raticate,45.45,47.45,-2.0,76
Mantine,Combusken,45.11,47.11,-2.0,71
Pupitar,Quilava,45.53,47.54,-2.01,84
Ponyta,Elekid,44.26,46.28,-2.02,71
Loudred,Combusken,45.21,47.23,-2.02,60
Ponyta,Exeggcute,45.32,47.34,-2.03,66
Plusle,Slugma,45.12,47.15,-2.03,71
Exploud,Magikarp,45.31,47.34,-2.03,82
Exploud,Cacnea,47.55,49.58,-2.03,66
Ponyta,Slowpoke,43.35,45.39,-2.04,84
Phanpy,Vigoroth,43.67,45.71,-2.04,65
Sunflora,Vigoroth,43.18,45.23,-2.05,58
Spearow,Combusken,43.79,45.84,-2.05,82
Graveler,Hoothoot,44.21,46.26,-2.05,77
Camerupt,Sunkern,43.37,45.42,-2.05,73
Camerupt,Voltorb,45.39,47.44,-2.05,69
Mantine,Vulpix,42.81,44.87,-2.06,72
Grovyle,Smeargle,45.1,47.16,-2.06,89
Pupitar,Pikachu,43.67,45.72,-2.06,76
Girafarig,Mantine,49.42,51.49,-2.07,69
Girafarig,Quilava,47.14,49.21,-2.07,81
Charmeleon,Cubone,45.75,47.83,-2.08,67
Pupitar,Raticate,44.63,46.71,-2.08,67
Spearow,Eevee,42.32,44.4,-2.08,66
Electrike,Diglett,46.16,48.24,-2.08,88
Magmar,Wingull,47.86,49.95,-2.09,83
Plusle,Cubone,45.22,47.31,-2.09,88
Pelipper,Magikarp,42.33,44.42,-2.1,74
Electrike,Oddish,45.21,47.31,-2.1,76
Porygon2,Zubat,45.55,47.65,-2.1,79
Mantine,Elekid,44.46,46.56,-2.1,73
Cubone,Sandshrew,43.17,45.28,-2.1,71
Growlithe,Quilava,46.51,48.61,-2.1,65
Swampert,Slowpoke,42.99,45.11,-2.11,81
Spearow,Cubone,44.88,47.0,-2.12,81
Sandshrew,Exeggcute,42.49,44.62,-2.13,68
Girafarig,Hoothoot,44.89,47.02,-2.13,68
Phanpy,Hoothoot,42.46,44.59,-2.13,65
Camerupt,Slowpoke,43.76,45.9,-2.14,73
Chansey,Slowpoke,39.77,41.91,-2.14,76
Spearow,Raticate,44.61,46.74,-2.14,65
Minun,Marill,42.89,45.04,-2.15,77
Lileep,Meowth,44.81,46.98,-2.16,67
Miltank,Magby,47.51,49.67,-2.16,75
Charmeleon,Sandshrew,45.51,47.69,-2.17,69
Minun,Sunflora,44.87,47.04,-2.17,92
Electrode,Meowth,45.85,48.03,-2.18,76
Grovyle,Elekid,43.25,45.44,-2.19,85
Pelipper,Cacnea,44.48,46.66,-2.19,74
Onix,Larvitar,40.71,42.9,-2.19,69
Pupitar,Natu,46.09,48.28,-2.19,73
Lileep,Oddish,45.08,47.27,-2.19,77
Golbat,Oddish,43.47,45.66,-2.19,63
Ponyta,Combusken,44.63,46.83,-2.2,65
Girafarig,Psyduck,44.33,46.53,-2.2,66
Charmeleon,Pidgey,44.17,46.37,-2.2,69
Croconaw,Numel,41.58,43.78,-2.2,59
Gloom,Elekid,44.63,46.85,-2.22,72
Minun,Phanpy,45.3,47.52,-2.22,71
Loudred,Numel,44.32,46.53,-2.22,78
Porygon2,Sunkern,44.98,47.2,-2.22,90
Mantine,Natu,47.36,49.59,-2.23,92
Girafarig,Whismur,46.53,48.76,-2.23,60
Pelipper,Magnemite,47.7,49.94,-2.23,80
Pelipper,Vulpix,43.25,45.49,-2.24,77
Ponyta,Marshtomp,43.11,45.35,-2.24,74
Graveler,Diglett,43.92,46.16,-2.25,94
Onix,Wingull,39.45,41.7,-2.25,68
Staryu,Cubone,46.92,49.17,-2.25,67
Flaaffy,Tentacool,45.79,48.04,-2.25,84
Staryu,Hoothoot,45.3,47.55,-2.25,75
Charmeleon,Cacnea,43.34,45.6,-2.26,67
Meganium,Meowth,44.54,46.8,-2.26,80
Blaziken,Vigoroth,45.31,47.58,-2.27,73
Minun,Combusken,43.3,45.57,-2.27,73
Staryu,Pupitar,48.44,50.72,-2.27,78
Quilava,Croconaw,43.94,46.22,-2.28,62
Gloom,Golbat,49.16,51.45,-2.28,73
Pidgeotto,Elekid,44.78,47.06,-2.28,84
Graveler,Geodude,44.66,46.94,-2.28,77
Gloom,Pidgey,44.81,47.1,-2.29,80
Phanpy,Oddish,41.28,43.57,-2.29,79
Pupitar,Croconaw,44.9,47.19,-2.29,65
Staryu,Elekid,45.15,47.45,-2.31,94
Swampert,Bayleef,43.69,46.0,-2.31,68
Exeggutor,Hoothoot,47.35,49.66,-2.32,66
Pidgeotto,Sunkern,43.36,45.69,-2.33,54
Girafarig,Pikachu,45.06,47.39,-2.33,78
Wartortle,Marshtomp,40.8,43.14,-2.33,87
Growlithe,Pidgey,44.23,46.57,-2.34,71
Meganium,Psyduck,45.3,47.63,-2.34,54
Electrike,Pupitar,49.16,51.49,-2.34,76
Loudred,Bayleef,44.35,46.7,-2.35,73
Plusle,Phanpy,45.75,48.1,-2.35,70
Growlithe,Pupitar,47.22,49.58,-2.36,64
Charmeleon,Slowpoke,42.86,45.23,-2.36,92
Girafarig,Wingull,43.49,45.85,-2.36,91
Loudred,Exeggcute,45.39,47.75,-2.36,73
Croconaw,Vigoroth,42.78,45.14,-2.37,62
Plusle,Eevee,42.34,44.71,-2.37,80
Porygon2,Elekid,46.2,48.57,-2.37,72
Raticate,Pidgey,41.32,43.7,-2.38,77
Swampert,Exeggcute,44.68,47.06,-2.38,71
Mantine,Sunkern,42.8,45.19,-2.39,85
Staryu,Magby,45.15,47.54,-2.39,67
Ponyta,Mareep,43.44,45.84,-2.4,78
Minun,Slugma,44.18,46.58,-2.4,71
Pupitar,Mareep,42.4,44.81,-2.41,77
Loudred,Raticate,45.73,48.14,-2.41,78
Gloom,Magby,44.52,46.94,-2.41,84
Camerupt,Zubat,43.46,45.87,-2.41,89
Phanpy,Trapinch,43.29,45.72,-2.43,73
Pupitar,Smeargle,44.54,46.97,-2.44,70
Growlithe,Psyduck,43.49,45.94,-2.44,73
Graveler,Vigoroth,44.93,47.38,-2.45,81
Marill,Numel,39.41,41.86,-2.45,71
Girafarig,Cubone,46.19,48.64,-2.45,63
Girafarig,Tentacool,42.77,45.22,-2.45,75
Girafarig,Oddish,43.53,46.0,-2.46,83
Golbat,Diglett,44.13,46.59,-2.46,55
Magnemite,Croconaw,44.23,46.69,-2.46,71
Persian,Smeargle,49.63,52.09,-2.46,61
Gloom,Slugma,45.93,48.41,-2.47,67
Grovyle,Cubone,44.68,47.16,-2.47,70
Growlithe,Exeggcute,44.92,47.38,-2.47,70
Pelipper,Spearow,48.0,50.47,-2.48,80
Pidgeotto,Sunflora,46.6,49.08,-2.48,85
Graveler,Tentacool,41.98,44.46,-2.48,73
Croconaw,Slugma,43.0,45.48,-2.49,65
Blaziken,Pidgey,44.12,46.61,-2.49,71
Donphan,Onix,50.95,53.45,-2.49,68
Miltank,Onix,47.87,50.36,-2.49,69
Ivysaur,Elekid,43.33,45.83,-2.5,87
Mantine,Grovyle,47.5,50.01,-2.51,62
Croconaw,Smeargle,43.14,45.66,-2.51,65
Plusle,Sunflora,45.11,47.62,-2.51,72
Pupitar,Magnemite,45.5,48.0,-2.51,62
Swampert,Elekid,43.48,46.0,-2.52,76
Plusle,Bayleef,43.08,45.61,-2.52,67
Porygon2,Marill,46.07,48.59,-2.52,68
Gloom,Psyduck,43.94,46.47,-2.52,85
Plusle,Pupitar,46.33,48.86,-2.53,74
Ivysaur,Sunkern,41.93,44.46,-2.53,66
Natu,Cacnea,41.98,44.51,-2.53,64
Cubone,Pidgey,41.41,43.95,-2.54,68
Slugma,Combusken,41.56,44.09,-2.54,88
Golbat,Cacnea,43.53,46.07,-2.54,76
Pelipper,Quilava,46.93,49.47,-2.54,79
Gloom,Marshtomp,43.38,45.92,-2.54,77
Camerupt,Wingull,43.18,45.72,-2.54,90
Minun,Sunkern,41.1,43.65,-2.55,86
Plusle,Vulpix,41.36,43.91,-2.55,71
Pidgeotto,Golbat,49.11,51.66,-2.55,72
Miltank,Magikarp,44.28,46.83,-2.55,83
Lileep,Vulpix,43.95,46.5,-2.55,69
Minun,Onix,43.24,45.8,-2.56,86
Staryu,Larvitar,45.02,47.59,-2.56,73
Sandshrew,Raticate,42.45,45.02,-2.57,64
Graveler,Exeggcute,44.65,47.22,-2.57,99
Swampert,Marshtomp,42.48,45.06,-2.58,76
Blaziken,Slowpoke,42.89,45.47,-2.58,72
Ivysaur,Onix,44.03,46.61,-2.58,68
Gloom,Mareep,43.83,46.41,-2.58,69
Loudred,Elekid,44.1,46.69,-2.58,81
Growlithe,Sunflora,45.76,48.34,-2.58,69
Growlithe,Marill,43.75,46.34,-2.59,61
Quilava,Mareep,41.25,43.84,-2.59,73
Mantine,Quilava,46.26,48.85,-2.59,54
Grovyle,Sandshrew,44.42,47.01,-2.59,71
Growlithe,Pikachu,44.19,46.8,-2.6,71
Charmeleon,Raticate,44.98,47.58,-2.6,67
Girafarig,Bayleef,44.32,46.93,-2.61,68
Charmeleon,Magby,43.59,46.2,-2.61,82
Minun,Marshtomp,41.48,44.09,-2.61,86
Vigoroth,Geodude,41.38,43.98,-2.61,52
Pelipper,Sandshrew,46.13,48.75,-2.62,68
Smeargle,Sandshrew,42.66,45.28,-2.62,71
Pidgeotto,Trapinch,45.66,48.28,-2.62,58
Mantine,Exeggcute,45.01,47.62,-2.62,76
Grovyle,Bayleef,42.82,45.45,-2.63,77
Blaziken,Diglett,43.74,46.36,-2.63,73
Growlithe,Tentacool,41.99,44.62,-2.63,72
Phanpy,Exeggcute,42.92,45.56,-2.64,71
Gloom,Phanpy,46.71,49.36,-2.64,69
Voltorb,Oddish,39.08,41.72,-2.64,57
Camerupt,Sandshrew,45.71,48.36,-2.65,83
Grovyle,Pikachu,43.26,45.91,-2.66,82
Golduck,Chansey,46.95,49.61,-2.66,58
Growlithe,Mareep,43.23,45.88,-2.66,70
Magnemite,Sunflora,44.1,46.77,-2.66,67
Graveler,Elekid,43.49,46.16,-2.67,60
Swampert,Pupitar,46.57,49.25,-2.69,81
Meganium,Onix,46.11,48.8,-2.69,78
Mantine,Croconaw,45.8,48.5,-2.7,60
Grovyle,Pidgey,42.99,45.69,-2.7,65
Natu,Bayleef,42.33,45.03,-2.7,86
Camerupt,Bayleef,44.1,46.8,-2.7,83
Graveler,Sandshrew,44.99,47.73,-2.74,80
Staryu,Sunkern,43.34,46.09,-2.74,74
Xatu,Zubat,48.51,51.27,-2.75,75
Ivysaur,Raticate,44.54,47.29,-2.75,75
Growlithe,Hoothoot,43.67,46.42,-2.75,86
Electrode,Bayleef,46.5,49.25,-2.76,83
Swampert,Trapinch,44.46,47.22,-2.76,70
Graveler,Phanpy,45.9,48.66,-2.76,83
